2020-06-19 15:09:01,664 - TestValue - INFO - {'Test_ID': 3, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:08:59', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_121859.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.46, 'top1': 160, 'top2': 0, 'top3': 7, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_121859.jpg'}
2020-06-19 15:09:08,876 - TestValue - INFO - {'Test_ID': 15, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:09:07', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_121908.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.301, 'top1': 0, 'top2': 160, 'top3': 289, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_121908.jpg'}
2020-06-19 15:09:09,807 - TestValue - INFO - {'Test_ID': 16, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:09:08', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_121917.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.3, 'top1': 178, 'top2': 0, 'top3': 288, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_121917.jpg'}
2020-06-19 15:09:10,353 - TestValue - INFO - {'Test_ID': 17, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:09:08', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_121917_1.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.31, 'top1': 178, 'top2': 0, 'top3': 170, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_121917_1.jpg'}
2020-06-19 15:09:10,524 - TestValue - INFO - {'Test_ID': 18, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:09:08', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_121918.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.31, 'top1': 0, 'top2': 288, 'top3': 178, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_121918.jpg'}
2020-06-19 15:09:11,174 - TestValue - INFO - {'Test_ID': 19, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:09:09', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_121918_1.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.297, 'top1': 0, 'top2': 170, 'top3': 288, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_121918_1.jpg'}
2020-06-19 15:09:11,825 - TestValue - INFO - {'Test_ID': 20, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:09:10', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_121919.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.338, 'top1': 0, 'top2': 288, 'top3': 170, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_121919.jpg'}
2020-06-19 15:09:11,959 - TestValue - INFO - {'Test_ID': 21, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:09:10', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_121920.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.323, 'top1': 0, 'top2': 288, 'top3': 235, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_121920.jpg'}
2020-06-19 15:09:13,083 - TestValue - INFO - {'Test_ID': 22, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:09:11', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_121920_1.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.359, 'top1': 0, 'top2': 235, 'top3': 288, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_121920_1.jpg'}
2020-06-19 15:09:13,588 - TestValue - INFO - {'Test_ID': 23, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:09:11', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_121921.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.315, 'top1': 0, 'top2': 235, 'top3': 119, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_121921.jpg'}
2020-06-19 15:09:13,859 - TestValue - INFO - {'Test_ID': 24, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:09:11', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_121927.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.324, 'top1': 175, 'top2': 245, 'top3': 235, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_121927.jpg'}
2020-06-19 15:09:14,786 - TestValue - INFO - {'Test_ID': 25, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:09:13', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_121927_1.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.295, 'top1': 175, 'top2': 245, 'top3': 289, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_121927_1.jpg'}
2020-06-19 15:09:15,144 - TestValue - INFO - {'Test_ID': 26, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:09:13', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_121934.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.316, 'top1': 175, 'top2': 245, 'top3': 289, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_121934.jpg'}
2020-06-19 15:09:15,442 - TestValue - INFO - {'Test_ID': 27, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:09:13', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_121934_1.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.337, 'top1': 175, 'top2': 245, 'top3': 289, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_121934_1.jpg'}
2020-06-19 15:09:16,251 - TestValue - INFO - {'Test_ID': 28, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:09:14', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_121936.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.339, 'top1': 175, 'top2': 245, 'top3': 289, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_121936.jpg'}
2020-06-19 15:09:16,551 - TestValue - INFO - {'Test_ID': 29, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:09:15', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_121945.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.319, 'top1': 0, 'top2': 267, 'top3': 274, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_121945.jpg'}
2020-06-19 15:09:17,026 - TestValue - INFO - {'Test_ID': 30, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:09:15', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_121946.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.342, 'top1': 0, 'top2': 267, 'top3': 274, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_121946.jpg'}
2020-06-19 15:09:17,668 - TestValue - INFO - {'Test_ID': 31, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:09:16', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_121947.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.336, 'top1': 0, 'top2': 288, 'top3': 287, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_121947.jpg'}
2020-06-19 15:09:17,994 - TestValue - INFO - {'Test_ID': 32, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:09:16', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_122014.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.351, 'top1': 269, 'top2': 288, 'top3': 0, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_122014.jpg'}
2020-06-19 15:09:18,577 - TestValue - INFO - {'Test_ID': 33, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:09:17', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_122015.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.377, 'top1': 269, 'top2': 0, 'top3': 288, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_122015.jpg'}
2020-06-19 15:09:19,268 - TestValue - INFO - {'Test_ID': 34, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:09:17', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_122015_1.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.41, 'top1': 269, 'top2': 143, 'top3': 288, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_122015_1.jpg'}
2020-06-19 15:09:19,435 - TestValue - INFO - {'Test_ID': 35, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:09:17', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_122016.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.334, 'top1': 269, 'top2': 0, 'top3': 288, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_122016.jpg'}
2020-06-19 15:09:20,494 - TestValue - INFO - {'Test_ID': 36, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:09:18', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_122017.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.373, 'top1': 0, 'top2': 269, 'top3': 288, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_122017.jpg'}
2020-06-19 15:09:21,000 - TestValue - INFO - {'Test_ID': 37, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:09:19', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_122017_1.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.335, 'top1': 0, 'top2': 269, 'top3': 119, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_122017_1.jpg'}
2020-06-19 15:09:21,410 - TestValue - INFO - {'Test_ID': 38, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:09:19', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_122018.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.329, 'top1': 0, 'top2': 269, 'top3': 119, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_122018.jpg'}
2020-06-19 15:09:21,969 - TestValue - INFO - {'Test_ID': 39, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:09:20', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_122018_1.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.361, 'top1': 0, 'top2': 269, 'top3': 257, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_122018_1.jpg'}
2020-06-19 15:09:22,928 - TestValue - INFO - {'Test_ID': 40, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:09:21', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_122019.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.566, 'top1': 0, 'top2': 269, 'top3': 160, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_122019.jpg'}
2020-06-19 15:09:23,095 - TestValue - INFO - {'Test_ID': 41, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:09:21', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_122020.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.401, 'top1': 0, 'top2': 267, 'top3': 160, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_122020.jpg'}
2020-06-19 15:09:23,437 - TestValue - INFO - {'Test_ID': 42, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:09:21', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_122020_1.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.373, 'top1': 0, 'top2': 160, 'top3': 289, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_122020_1.jpg'}
2020-06-19 15:09:24,537 - TestValue - INFO - {'Test_ID': 43, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:09:22', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_122021.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.398, 'top1': 0, 'top2': 289, 'top3': 269, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_122021.jpg'}
2020-06-19 15:09:24,929 - TestValue - INFO - {'Test_ID': 44, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:09:23', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_122021_1.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.342, 'top1': 0, 'top2': 289, 'top3': 119, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_122021_1.jpg'}
2020-06-19 15:09:25,458 - TestValue - INFO - {'Test_ID': 45, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:09:23', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_122022.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.369, 'top1': 0, 'top2': 267, 'top3': 289, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_122022.jpg'}
2020-06-19 15:09:26,637 - TestValue - INFO - {'Test_ID': 46, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:09:24', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_122022_1.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.475, 'top1': 0, 'top2': 267, 'top3': 289, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_122022_1.jpg'}
